original_file,anonymized_file,category,original_name,anonymized_name
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,state,D,x3
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,state,A,x4
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,state,R,x5
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,state,T,x6
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,state,H,x7
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,state,E,x8
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,state,G,x9
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,alpha,p1
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,beta,p2
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,delta,p3
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,epsilon,p4
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,eta,p5
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,gamma,p6
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,kappa,p7
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,lambda,p8
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,mu,p9
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,nu,p10
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,rho,p11
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,sigma,p12
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,tau,p13
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,theta,p14
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,xi,p15
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_anonymized.txt,unknown_parameter,zeta,p16
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,state,S,x1
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,state,I,x2
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,state,D,x3
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,state,A,x4
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,state,R,x5
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,state,T,x6
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,state,H,x7
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,state,E,x8
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,state,G,x9
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,alpha,p1
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,beta,p2
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,delta,p3
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,epsilon,p4
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,eta,p5
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,gamma,p6
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,kappa,p7
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,lambda,p8
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,mu,p9
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,nu,p10
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,rho,p11
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,sigma,p12
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,tau,p13
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,theta,p14
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,xi,p15
GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown.txt,GIORDANO2020/GIORDANO2020_sidarthe_reconstructed_surveillance_unknown_anonymized.txt,unknown_parameter,zeta,p16
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,state,S,x1
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,state,E,x2
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,state,I,x3
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,state,R,x4
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,state,N,x5
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,state,D,x6
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,state,C,x7
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,unknown_parameter,beta0,p1
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,unknown_parameter,sigma,p2
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,unknown_parameter,gamma,p3
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,unknown_parameter,d_severe,p4
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,unknown_parameter,lambda_perception,p5
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,unknown_parameter,alpha_reaction,p6
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,unknown_parameter,kappa_behavior,p7
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,known_input_or_constant,F,u1
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,known_input_or_constant,m,u2
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,known_input_or_constant,g_action,u3
LIN2020/LIN2020_seir_behavioral_source_known_initial.txt,LIN2020/LIN2020_seir_behavioral_source_known_initial_anonymized.txt,auxiliary_function,beta,q1
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,state,S,x1
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,state,E,x2
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,state,I,x3
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,state,R,x4
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,state,N,x5
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,state,D,x6
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,state,C,x7
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,unknown_parameter,beta0,p1
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,unknown_parameter,sigma,p2
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,unknown_parameter,gamma,p3
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,unknown_parameter,d_severe,p4
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,unknown_parameter,lambda_perception,p5
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,unknown_parameter,alpha_reaction,p6
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,unknown_parameter,kappa_behavior,p7
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,known_input_or_constant,F,u1
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,known_input_or_constant,m,u2
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,known_input_or_constant,g_action,u3
LIN2020/LIN2020_seir_behavioral_source_unknown_initial.txt,LIN2020/LIN2020_seir_behavioral_source_unknown_initial_anonymized.txt,auxiliary_function,beta,q1
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,state,S,x1
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,state,E,x2
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,state,I,x3
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,state,R,x4
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,state,N,x5
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,state,D,x6
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,state,C,x7
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,unknown_parameter,beta0,p1
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,unknown_parameter,sigma,p2
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,unknown_parameter,gamma,p3
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,unknown_parameter,d_severe,p4
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,unknown_parameter,lambda_perception,p5
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,known_input_or_constant,u_zoonotic,u1
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,known_input_or_constant,u_contact,u2
LIN2020/LIN2020_seir_known_input_adaptation_known_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_known_initial_anonymized.txt,known_input_or_constant,u_emigration,u3
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,state,S,x1
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,state,E,x2
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,state,I,x3
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,state,R,x4
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,state,N,x5
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,state,D,x6
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,state,C,x7
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,unknown_parameter,beta0,p1
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,unknown_parameter,sigma,p2
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,unknown_parameter,gamma,p3
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,unknown_parameter,d_severe,p4
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,unknown_parameter,lambda_perception,p5
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,known_input_or_constant,u_zoonotic,u1
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,known_input_or_constant,u_contact,u2
LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial.txt,LIN2020/LIN2020_seir_known_input_adaptation_unknown_initial_anonymized.txt,known_input_or_constant,u_emigration,u3
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,state,S,x1
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,state,E,x2
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,state,I,x3
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,state,U,x4
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,state,H,x5
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,state,D,x6
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,state,R,x7
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,unknown_parameter,betaI,p1
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,unknown_parameter,betaU,p2
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,unknown_parameter,gamma,p3
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,unknown_parameter,gammaH,p4
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,unknown_parameter,k,p5
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,unknown_parameter,rho,p6
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,unknown_parameter,alpha,p7
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,unknown_parameter,delta,p8
LIYANAGE2026/LIYANAGE2026_Model10a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_known_initial_anonymized.txt,known_input_or_constant,N,c1
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,state,S,x1
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,state,E,x2
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,state,I,x3
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,state,U,x4
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,state,H,x5
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,state,D,x6
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,state,R,x7
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,unknown_parameter,betaI,p1
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,unknown_parameter,betaU,p2
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,unknown_parameter,gamma,p3
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,unknown_parameter,gammaH,p4
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,unknown_parameter,k,p5
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,unknown_parameter,rho,p6
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,unknown_parameter,alpha,p7
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,unknown_parameter,delta,p8
LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10a_unknown_initial_anonymized.txt,unknown_parameter,N,p9
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,state,S,x1
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,state,E,x2
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,state,I,x3
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,state,U,x4
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,state,H,x5
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,state,D,x6
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,state,R,x7
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,unknown_parameter,betaI,p1
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,unknown_parameter,betaU,p2
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,unknown_parameter,gamma,p3
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,unknown_parameter,gammaH,p4
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,unknown_parameter,k,p5
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,unknown_parameter,rho,p6
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,unknown_parameter,alpha,p7
LIYANAGE2026/LIYANAGE2026_Model10b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model10b_known_initial_anonymized.txt,unknown_parameter,delta,p8
